text,label
it must be the end of the world the best film so far this year is a franchise sequel starring wesley snipes,pos
hit and miss as far as the comedy goes and a big ole' miss in the way of story,neg
a return to pure disney magic and is enjoyable family fare,pos
borrows from other movies like it in the most ordinary and obvious fashion,neg
it 's everything you do n't go to the movies for,neg
energetic and boldly provocative,pos
a rather tired exercise in nostalgia,neg
"for those of an indulgent , slightly sunbaked and summery mind , sex and lucia may well prove diverting enough",pos
"a pointed , often tender , examination of the pros and cons of unconditional love and familial duties",pos
"a man leaving the screening said the film was better than saving private ryan he may have meant the internet short saving ryan 's privates but windtalkers does n't beat that one , either",neg
an edifying glimpse into the wit and revolutionary spirit of these performers and their era,pos
"in addition to sporting one of the worst titles in recent cinematic history , ballistic ecks vs sever also features terrible , banal dialogue convenient , hole ridden plotting superficial characters and a rather dull , unimaginative car chase",neg
"no new plot conceptions or environmental changes , just different bodies for sharp objects to rip through",neg
"purely propaganda , a work of unabashed hero worship , it is nonetheless and likely inadvertently a timely and invaluable implicit reminder of the role that u s foreign policy has played in the rise of castro",pos
"a movie that will surely be profane , politically charged music to the ears of cho 's fans",pos
the only element of suspense is whether the movie will change titles or distributors again before the closing credits roll,neg
"while it 's nothing we have n't seen before from murphy , i spy is still fun and enjoyable and so aggressively silly that it 's more than a worthwhile effort",pos
"some movies can get by without being funny simply by structuring the scenes as if they were jokes a setup , delivery and payoff stealing harvard ca n't even do that much each scene immediately succumbs to gravity and plummets to earth",neg
"it throws quirky characters , odd situations , and off kilter dialogue at us , all as if to say , look at this ! this is an interesting movie ! but the film itself is ultimately quite unengaging",neg
"apparently , romantic comedy with a fresh point of view just does n't figure in the present hollywood program",neg
"nicole holofcener 's lovely and amazing , from her own screenplay , jumps to the head of the class of women 's films that manage to avoid the ghetto of sentimental chick flicks by treating female follies with a satirical style",pos
"not only a reminder of how they used to make movies , but also how they sometimes still can be made",pos
an enchanting film that presents an audacious tour of the past and takes within its warm embrace the bounties of cultural artifacts inside st petersburg 's hermitage museum,pos
"the film has a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission if gory mayhem is your idea of a good time",pos
